city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
sj,1995,16,0.1017,0.1127,0.2601571,0.2366143,6.44,297.83,298.0071429,293.5542857,300.2,296,19.6,77.32142857,6.44,15.01,2.614285714,26.65714286,7.3,32.8,21.1,72,2
sj,1995,17,0.1281,0.150025,0.2205429,0.1873,0,297.5114286,297.6857143,292.1,300.2,295.8,2.7,71.93714286,0,13.69,2.657142857,26.32857143,6.657142857,31.1,21.7,1,6
sj,1995,18,,0.1521,0.2145429,0.1579714,20.96,298.7885714,299.0714286,294.2028571,301.6,297.3,4.1,76.07285714,20.96,15.61714286,2.942857143,27.84285714,9.142857143,34.4,22.2,2.8,5
sj,1995,19,0.14345,0.1115,0.1990714,0.1708857,9.01,299.1314286,299.3571429,295.4285714,301.8,297,9,80.26142857,9.01,16.82285714,3,27.77142857,7.3,34.4,22.8,29.7,4
sj,1995,20,0.0363,0.096525,0.1664333,0.1605714,119.62,298.9957143,299.0857143,295.3985714,301.7,297.1,17.4,80.86571429,119.62,16.78857143,2.857142857,26.91428571,6.271428571,31.1,21.7,101.6,3
sj,1995,21,0.0322,0.1621333,0.2318286,0.2402714,204.62,299.4542857,299.5785714,295.9942857,301.7,297.3,17.3,81.44714286,204.62,17.41285714,2.328571429,27.22857143,7.342857143,31.7,22.2,97.5,4
sj,1995,22,,0.2412,0.1024714,0.1095714,178.89,299.6028571,299.6071429,295.9928571,302,298.1,20.33,80.72714286,178.89,17.41142857,1.957142857,27.7,7.328571429,33.3,23.3,9.1,16
sj,1995,23,0.15495,0.0278,0.2666143,0.2119,106.04,298.6885714,298.65,295.8271429,300.2,297.5,86.8,84.34571429,106.04,17.21714286,1.642857143,27.3,7.142857143,31.1,22.8,35.5,8
sj,1995,24,0.08955,0.0797,0.1817143,0.1559857,20.16,299.8285714,299.9,295.8928571,301.4,298.4,16.57,79.13714286,20.16,17.29571429,2.314285714,27.77142857,7.471428571,32.8,22.8,43.5,7
sj,1995,25,0.22135,0.2174,0.2199714,0.1920429,26.56,300.1157143,300.1428571,296.6257143,302.3,298.2,35.24,81.34,26.56,18.05285714,2,28.84285714,7.371428571,33.3,24.4,10.5,10
sj,1995,26,0.2319333,0.2115,0.2412286,0.2656857,2.04,300.68,300.8071429,296.7414286,302.7,298.7,13.7,79.38,2.04,18.20714286,2.757142857,29.21428571,6.342857143,33.9,24.4,15.8,14
sj,1995,27,0.3093,0.2909,0.2370571,0.2420429,41.18,301.0071429,301.0928571,296.1457143,303.2,298.6,9.22,75.06571429,41.18,17.56571429,3.042857143,29.65714286,7.828571429,34.4,25,16,7
sj,1995,28,,0.17265,0.24245,0.2196714,25.89,299.9442857,299.9785714,296.5828571,302,298.5,60.59,81.96,25.89,18.01285714,1.957142857,29.28571429,7.6,34.4,24.4,21.4,9
sj,1995,29,0.1175,0.10775,0.1555714,0.1664857,36.58,300.4014286,300.6642857,296.8485714,302.8,299,38.3,81.09,36.58,18.35428571,2.728571429,29.22857143,7.3,33.9,25,30.6,11
sj,1995,30,,0.1898,0.0942,0.1322286,101.64,299.9885714,299.9571429,297.2442857,302.3,298.6,62.31,85.08857143,101.64,18.77714286,1.6,28.55714286,6.571428571,33.3,23.9,43.3,23
sj,1995,31,0.0632,0.09466667,0.1584857,0.2030286,60.71,300,300,297.11,302.5,298.4,102.4,84.37571429,60.71,18.67285714,2.085714286,28.7,6.757142857,33.9,23.9,30.1,17
sj,1995,32,0.047,0.047,0.1991833,0.1653571,19.79,300.2628571,300.2857143,296.5585714,302.4,298.6,40.3,80.39714286,19.79,18.04285714,2.142857143,29,6.814285714,33.9,23.3,27.3,19
sj,1995,33,0.08396667,0.0917,0.1771571,0.1886714,4.05,300.5542857,300.6857143,297.27,303.8,298.2,17.7,82.62571429,4.05,18.85714286,3.342857143,30.07142857,6.942857143,34.4,25.6,8.7,24
sj,1995,34,0.1131,0.0862,0.1374,0.1324714,75.11,299.9528571,299.9857143,296.8871429,301.9,298.1,96.1,83.49142857,75.11,18.40428571,2.114285714,28.42857143,7.657142857,33.3,23.3,66,17
sj,1995,35,0.0326,0.07256667,0.17236,0.1968143,35.83,300.1742857,300.2428571,296.85,302.4,298.5,55.21,82.22571429,35.83,18.39714286,2.228571429,29.11428571,5.928571429,32.2,24.4,12.8,28
sj,1995,36,0.1071,0.1836,0.18515,0.1699571,20.23,301.2185714,301.35,296.9942857,303.9,298.2,8.6,78.14571429,20.23,18.54571429,3.7,29.57142857,7.914285714,34.4,23.9,20.4,40
sj,1995,37,0.0568,0.0546,0.1436857,0.1392,40.29,300.21,300.2,297.0514286,302.2,298.1,122.7,82.91142857,40.29,18.63,2.371428571,29.37142857,7.442857143,35,24.4,77.1,33
sj,1995,38,0.1186333,0.0846,0.1810167,0.2176167,121.4,300.0671429,300.1357143,296.9642857,302.5,298.3,82.5,83.31428571,121.4,18.52857143,2.442857143,29.58571429,6.914285714,35.6,25,71.2,31
sj,1995,39,0.1068,0.08366667,0.092,0.09934286,36.72,300.1557143,300.2071429,296.7714286,301.8,298.7,11.6,81.85428571,36.72,18.25428571,1.9,29.95714286,7.285714286,34.4,25.6,13.3,33
sj,1995,40,0.2808,0.2151,0.1463429,0.1295571,68.18,299.7814286,299.7285714,296.66,301.9,297.2,74.5,83.13571429,68.18,18.14571429,2.285714286,28.05714286,6.771428571,32.2,23.9,45.6,29
sj,1995,41,0.040825,0.0966,0.1316,0.1375429,45.63,299.54,299.5642857,296.6342857,301.4,298,53.98,84.20714286,45.63,18.13857143,1.814285714,28.38571429,6.928571429,32.2,24.4,19.1,30
sj,1995,42,0.033625,0.09466,0.09144286,0.1194429,55.67,299.7942857,299.8428571,296.1614286,301.8,297.8,40.8,80.66428571,55.67,17.62142857,2.028571429,27.84285714,7.171428571,33.9,23.3,39.1,36
sj,1995,43,,0.1326,0.1581857,0.1374429,54.74,299.4414286,299.4214286,296.3371429,301.8,297.6,46.4,83.21428571,54.74,17.84714286,2.385714286,27.47142857,7.257142857,32.2,23.3,53.6,48
sj,1995,44,0.2346,0.07825,0.2700714,0.2854286,30.3,299.7728571,299.9428571,296.17,302.3,298.1,40.4,80.86428571,30.3,17.67,3,28.04285714,7.642857143,33.9,23.3,13.5,40
sj,1995,45,0.0174,0.02905,0.2089143,0.2354857,0,299.0971429,299.2857143,295.22,301.1,297.5,32.4,79.40428571,0,16.60428571,1.914285714,27.22857143,6.871428571,31.7,23.3,53.6,28
sj,1995,46,0.0406,0.07475,0.19625,0.1903429,24.86,299.6228571,299.8071429,295.37,301.9,297.8,9.9,77.63857143,24.86,16.77,2.557142857,27.15714286,7.185714286,31.1,22.8,2.8,36
sj,1995,47,0.0334,0.1148667,0.2400143,0.2549,90.49,299.2757143,299.4,295.14,301.4,297.7,12.7,78.14142857,90.49,16.54142857,2.228571429,27.31428571,7.314285714,32.2,22.8,5.9,19
sj,1995,48,,0.076375,0.2411714,0.1688714,20.21,299.4528571,299.55,295.8371429,301.4,298,13.69,80.67714286,20.21,17.25714286,2.071428571,27.2,7.542857143,33.3,22.8,13.5,34
sj,1995,49,0.1154,0.135,0.2653,0.2371143,0,299.2014286,299.4,294.6871429,300.8,297.6,12.8,76.33285714,0,16.06571429,2.257142857,27.01428571,7.657142857,31.1,22.2,14.9,23
sj,1995,50,-0.0139,0.01473333,0.1795,0.1348,0,298.4614286,298.5785714,294.7314286,300.3,297.4,23.6,79.98571429,0,16.10571429,1.842857143,26.61428571,7.085714286,30.6,22.2,20.9,17
sj,1995,51,,0.03596667,0.1808571,0.1116571,0,298.1942857,298.2214286,293.9714286,300.1,296.5,40.3,77.63714286,0,15.37142857,1.7,25.71428571,5.857142857,30,22.2,53.9,17
sj,1996,1,0.014,0.01086667,0.09192857,0.1204429,6.35,297.4128571,297.4571429,294.54,299.5,295.9,57,84.13571429,6.35,15.88857143,1.657142857,25.18571429,4.842857143,28.3,21.7,46.5,23
sj,1996,2,0.1514333,0.1262333,0.1842429,0.1828,15,298.5285714,298.6285714,294.6614286,300.6,296.7,9.32,79.32142857,15,16.01571429,2.457142857,26.25714286,7.642857143,31.1,21.7,24.6,14
sj,1996,3,0.0149,0.07636667,0.1466571,0.1969857,55.68,297.7528571,297.8642857,294.5514286,299.6,295.9,50.3,82.51571429,55.68,15.91714286,2.071428571,25.97142857,6.885714286,31.1,21.7,40.6,20
sj,1996,4,0.0958,0.1381,0.2194571,0.2229,60.67,297.4228571,297.4857143,293.8028571,299.7,296.1,44.85,80.47714286,60.67,15.20857143,1.942857143,25.58571429,5.857142857,28.9,22.2,47.7,13
sj,1996,5,0.0627,0.1475333,0.2058429,0.2097286,0,296.6285714,296.7571429,292.04,298.2,295,28.6,75.69285714,0,13.65,1.942857143,24.78571429,6.028571429,28.3,20,32,23
sj,1996,6,0.02765,0.04075,0.1646,0.1686857,0,297.3071429,297.4357143,292.5814286,299.4,295.7,11.9,74.96142857,0,14.05857143,2.157142857,25.15714286,6.814285714,29.4,21.1,10.8,20
sj,1996,7,0.06895,0.13685,0.2188143,0.2143,29.3,297.6257143,297.6857143,293.85,299.9,295,15.45,79.66428571,29.3,15.23857143,2.228571429,25.31428571,7.442857143,31.1,21.1,25.5,16
sj,1996,8,,0.0583,0.1627857,0.1252143,7.2,297.8828571,298.0928571,293.6985714,300,296.1,16.7,77.78285714,7.2,15.12571429,2.728571429,25.97142857,7.714285714,31.7,21.1,22.1,16
sj,1996,9,0.076,0.108975,0.2699333,0.2227714,177.58,297.5985714,297.7071429,293.7314286,299.6,296,15.67,79.19857143,177.58,15.12857143,2.3,25.55714286,7.214285714,29.4,21.1,4.6,23
sj,1996,10,,0.11005,0.1926667,0.1776429,9.96,297.2928571,297.4785714,292.1285714,299.6,295.5,3.2,73.06,9.96,13.69571429,2.528571429,25.57142857,7.914285714,30.6,20.6,3.3,14
sj,1996,11,0.03786667,0.0368,0.1764286,0.1658571,0,297.9885714,298.1785714,293.5614286,299.9,296.6,8.6,76.48285714,0,14.94285714,2.214285714,26.24285714,7.2,31.1,21.7,12.7,15
sj,1996,12,0.07713333,0.1118,0.1855286,0.2112714,0,297.4285714,297.6,293.8342857,300.6,295.2,28,80.64714286,0,15.23571429,2.542857143,26.2,7.7,32.2,22.2,14.2,4
sj,1996,13,,-0.0457,0.1378857,0.1538429,0,298.1885714,298.3642857,293.0842857,300.4,296.7,2.8,73.42571429,0,14.52857143,2.928571429,26.4,9.028571429,32.2,20.6,0.5,5
sj,1996,14,0.0448,0.024225,0.0851,0.1079429,0,297.21,297.4071429,293.3214286,300.3,295.4,28.8,79.02,0,14.72714286,2.557142857,25.92857143,6.9,31.1,21.7,21.6,5
sj,1996,15,0.0497,0.1488,0.1627286,0.1776429,49.18,298.1357143,298.2071429,294.3657143,300.8,296.3,27.9,79.77571429,49.18,15.75142857,2.528571429,26.22857143,7.685714286,32.2,21.7,80.5,11
sj,1996,16,0.08893333,0.12235,0.2162143,0.2278286,46.16,297.8528571,298.0928571,293.8,300.7,295.7,24.22,78.31142857,46.16,15.18571429,2.3,26.12857143,6.728571429,32.2,21.1,8.9,11
sj,1996,17,,0.1078,0.1786857,0.1805143,0,298.2285714,298.4642857,293.2828571,300.4,297,10.9,74.17142857,0,14.70571429,2.385714286,26.12857143,6.4,30,22.2,8.2,7
sj,1996,18,0.3144667,0.1974,0.2231,0.2046286,5.63,298.0071429,298.0928571,293.5385714,299.8,296.6,21.5,76.39428571,5.63,14.93857143,1.842857143,26.01428571,6.628571429,30,22.2,25.6,4
sj,1996,19,-0.0464,-0.0384,0.0964,0.09445714,0,297.71,297.8,292.9157143,299.4,296.3,11.1,74.79285714,0,14.36142857,2.171428571,25.44285714,6.328571429,29.4,21.7,10.6,6
sj,1996,20,,0.07175,0.1463,0.1586429,21.7,297.5957143,297.6285714,294.4514286,300.1,296.2,68.2,82.84,21.7,15.79714286,1.714285714,25.84285714,5.542857143,29.4,22.2,44.8,5
sj,1996,21,0.0339,0.0557,0.2153167,0.21815,44.07,298.6585714,298.9214286,295.4671429,300.7,297.4,17.9,82.78,44.07,16.85714286,2.442857143,26.72857143,6.342857143,30.6,22.8,0.8,2
sj,1996,22,0.09985,0.1066,0.1409857,0.1087857,68.06,299.4414286,299.5928571,296.2371429,301.8,297.5,21.71,82.75142857,68.06,17.66,2.814285714,28.11428571,6.914285714,33.3,23.3,9.4,4
sj,1996,23,0.0529,0.080075,0.1793143,0.1579,137.06,299.2542857,299.1928571,296.0057143,301.4,297.9,24.38,82.36857143,137.06,17.39428571,2.071428571,27.81428571,7.028571429,32.2,23.9,2.3,2
sj,1996,24,0.0986,0.0893,0.12375,0.13545,27.82,298.7428571,298.8285714,295.4385714,300.6,297.5,43.3,82.23571429,27.82,16.8,2.028571429,26.94285714,5.985714286,31.1,23.3,40.9,4
sj,1996,25,0.07125,0.0646,0.1461,0.1561714,47.93,298.49,298.5642857,295.4357143,300.8,297.1,73.7,83.32285714,47.93,16.81,1.928571429,26.44285714,5.8,30.6,22.8,84.6,6
sj,1996,26,0.16555,0.1205,0.1861857,0.1705857,15.99,299.6414286,299.7071429,296.0442857,301.8,297.6,22.5,80.90714286,15.99,17.46857143,2.242857143,27.68571429,5.928571429,32.8,23.3,19.3,6
sj,1996,27,,0.07375,0.2217833,0.1834333,6.01,299.5814286,299.6857143,295.8342857,301.5,297.5,23.9,80.06142857,6.01,17.21142857,1.971428571,27.94285714,6.371428571,32.2,24.4,5.9,4
sj,1996,28,0.05763333,0.07825,0.1641167,0.1680333,24.35,299.7342857,299.8357143,296.3414286,302,297.9,35.23,81.83571429,24.35,17.76428571,2.242857143,28.01428571,6.371428571,32.8,23.3,43.5,6
sj,1996,29,0.1121,0.095425,0.1674286,0.1645429,97.22,299.0185714,299.0642857,296.1242857,301.4,297.1,123.2,84.32285714,97.22,17.53857143,2.242857143,27.27142857,5.628571429,31.1,23.9,53.6,11
sj,1996,30,0.0038,-0.0106,0.14715,0.1767833,14.89,299.7142857,299.9642857,295.7942857,302,298,15.8,79.19857143,14.89,17.14571429,2.328571429,27.51428571,5.471428571,31.1,23.9,9.9,16
sj,1996,31,0.09683333,0.115,0.1986143,0.2044429,41.78,299.3942857,299.4571429,296.03,301.4,297.5,39.1,81.91,41.78,17.39,2.2,27.17142857,5.157142857,30,23.9,79.3,9
sj,1996,32,,0.05435,0.1329714,0.1440857,34.04,299.1371429,299.1214286,296.4085714,300.7,297.7,67.71,85.01,34.04,17.81,1.7,27.67142857,5.342857143,30.6,24.4,31.9,12
sj,1996,33,0.0795,0.0291,0.14252,0.2317,19.92,299.6514286,299.7928571,296.0785714,301.8,298.1,29.2,80.93571429,19.92,17.48,2.614285714,28.01428571,6.128571429,31.7,22.8,14.3,13
sj,1996,34,,0.09555,0.3094667,0.2312,110.91,298.9842857,299.0428571,296.1285714,300.7,297.6,68.7,84.34428571,110.91,17.52285714,1.971428571,26.78571429,6.628571429,31.1,22.8,80.6,27
sj,1996,35,0.01203333,0.07396667,0.2981857,0.3126,15.74,299.9457143,300.0357143,295.9857143,302.4,298,33.7,79.27285714,15.74,17.42285714,2.557142857,27.75714286,6.214285714,33.3,23.9,22.6,21
sj,1996,36,0.0364,0.03065,0.1729,0.1757857,10.59,300.3728571,300.7428571,296.9114286,303.3,298.6,21.95,81.54,10.59,18.48571429,3.457142857,28.48571429,5.871428571,33.3,23.3,35.1,19
sj,1996,37,0.1043,0.1068,0.1678667,0.1728,63.31,299.8028571,299.8857143,296.4528571,301.5,297.8,89.24,81.98571429,63.31,17.97,1.8,27.94285714,6.514285714,32.8,23.3,51.1,17
sj,1996,38,,0.02845,0.1504286,0.1078167,243.55,299.4828571,299.4428571,296.88,301.3,297.6,151.7,85.69,243.55,18.40714286,1.828571429,27.04285714,5.828571429,31.7,22.8,305.9,24
sj,1996,39,0.04044,0.00445,0.1859,0.1818857,59.12,300.32,300.4428571,297.0928571,302.3,299.1,19.32,82.63857143,59.12,18.59571429,1.885714286,27.87142857,6.357142857,32.8,23.9,7.3,27
sj,1996,40,-0.0385,0.06813333,0.1651286,0.1952143,27.58,300.0185714,300.2071429,296.09,302.4,298.6,27.2,79.17714286,27.58,17.52142857,2.1,27.41428571,5.885714286,31.1,23.9,20.9,30
sj,1996,41,-0.0066,-0.0355,0.2071833,0.2196167,28.18,299.9628571,300.1142857,296.46,302.3,298.1,23.54,81.26,28.18,17.94142857,2.542857143,27.28571429,6.242857143,31.7,23.3,17.6,29
sj,1996,42,,0.0609,0.2202286,0.2358,4.62,299.8042857,299.8428571,296.0485714,301.8,298.2,23.7,79.95714286,4.62,17.48571429,2.171428571,27.57142857,6.642857143,31.7,23.3,8.9,25
sj,1996,43,-0.0969,-0.0902,0.1490143,0.1663143,17.37,300.3442857,300.4642857,296.7171429,302.1,298.7,7.1,80.73428571,17.37,18.23,2.642857143,29.04285714,7.385714286,33.9,24.4,6.6,35
sj,1996,44,0.00525,0.0158,0.1809429,0.1463571,16.06,299.2514286,299.3428571,295.72,302.3,297.7,65.2,81.13,16.06,17.14428571,2.085714286,27.04285714,6.1,31.1,21.7,28.9,33
sj,1996,45,-0.05675,-0.00865,0.1236143,0.1353,51.59,299.1685714,299.2357143,296.26,301.5,297.5,59.22,84.11142857,51.59,17.70142857,2.042857143,26.84285714,6.285714286,31.1,22.2,35.6,30
sj,1996,46,-0.03006667,0.0881,0.07505714,0.098,34.32,298.2457143,298.2142857,295.2657143,299.7,296.8,219.9,83.64,34.32,16.67714286,1.8,26.15714286,6.028571429,30,22.2,25,29
sj,1996,47,,0.039525,0.06076667,0.0578,42.76,298.4771429,298.5571429,295.4385714,300.5,296.8,113.55,83.39714286,42.76,16.84285714,1.6,25.87142857,5.6,29.4,22.2,88.3,31
sj,1996,48,,0.1038667,0.1649714,0.1447714,65.18,298.1971429,298.4214286,295.6671429,300.5,296.6,49,86.07142857,65.18,17.12857143,2.042857143,25.61428571,4.585714286,28.3,22.8,39.5,29
sj,1996,49,-0.1171,-0.01016667,0.2602714,0.2308429,0,297.6428571,297.6785714,292.9414286,299.7,295.6,20.57,75.29285714,0,14.45857143,1.9,25.01428571,5.057142857,28.3,21.7,19.6,22
sj,1996,50,,0.0495,0.1559143,0.176,0,297.8271429,297.9785714,292.6628571,300.6,295.2,3.8,73.25285714,0,14.24571429,2.757142857,24.8,6.571428571,30,20.6,3.1,27
sj,1996,51,,0.1639,0.1702286,0.1818571,0,296.6357143,296.7714286,292.7871429,299.1,295.6,40.7,79.37285714,0,14.33285714,1.828571429,24.95714286,4.7,28.9,21.1,25.4,24
sj,1996,52,0.0214,0.0214,0.156975,0.1470375,0,297.0314286,297.1142857,291.4242857,299,294.5,3.93,71.06285714,0,13.15285714,2.485714286,24.51428571,5.785714286,27.8,19.4,4,26
sj,1997,1,0.1526333,0.1094,0.2077429,0.1732857,0,299.6771429,299.8214286,295.0142857,301.5,297.7,3.24,75.67857143,0,16.37714286,2.357142857,26.62857143,7.714285714,31.7,21.7,0.5,29
sj,1997,2,,0.1839,0.2683714,0.1435857,0,297.1885714,297.4285714,293.5585714,299.2,295.6,24.14,80.3,0,14.96714286,2.371428571,24.67142857,5.642857143,27.8,21.1,29,22
sj,1997,3,-0.1459,0.0338,0.2233714,0.2170857,0,297.5685714,297.6642857,292.7971429,299.4,296.1,7.79,74.94,0,14.27857143,2.242857143,24.38571429,6.657142857,28.9,19.4,0.6,33
sj,1997,4,0.0495,0.07316667,0.1704714,0.1861429,6.65,297.4857143,297.7428571,293.7871429,300.9,295.2,23.5,80.09285714,6.65,15.17428571,3.142857143,24.9,6.428571429,28.9,21.1,2,24
sj,1997,5,0.0451,0.04505,0.1107571,0.1018,66.05,296.7414286,296.8428571,293.5328571,298.9,295.3,81.3,82.38857143,66.05,14.89857143,1.828571429,24.62857143,4.685714286,28.3,21.1,58.9,30
sj,1997,6,0.04245,0.03413333,0.1372714,0.1156857,53.52,297.27,297.4071429,292.5757143,299.1,295.8,14.3,75.07571429,53.52,14.05857143,2.071428571,23.7,6.1,27.8,19.4,49.5,20
sj,1997,7,0.0455,0.1281,0.1796714,0.1705857,24.98,297.12,297.2928571,293.6371429,298.8,295.7,50.58,80.94714286,24.98,15.01714286,1.7,24.57142857,5.7,27.8,21.1,25.4,17
sj,1997,8,0.0297,0.07732,0.1488286,0.1815429,0,297.5871429,297.7142857,293.2214286,299.2,296.2,15.14,76.71285714,0,14.61428571,2.057142857,24.68571429,6.271428571,28.3,21.1,22.9,24
sj,1997,9,,0.04896667,0.15534,0.1579,0,297.2642857,297.3571429,292.4728571,298.8,295.7,15.1,74.63142857,0,13.93142857,2.171428571,24.47142857,5.542857143,27.8,21.1,30,28
sj,1997,10,,,0.2277,0.2670143,0,297.2928571,297.3928571,292.41,299,295.5,9.5,74.25571429,0,13.88571429,2.214285714,24.57142857,4.985714286,27.8,21.1,15.5,18
sj,1997,11,,0.0864,0.1700714,0.1512429,0,297.1385714,297.35,292.4957143,299.3,295.8,14.3,75.37285714,0,13.97714286,2.157142857,24.35714286,5.785714286,27.8,21.1,13.8,13
sj,1997,12,0.1409,0.12525,0.2582143,0.2533286,0,297.0785714,297.2214286,292.7671429,299.1,296,17.92,76.90428571,0,14.22285714,1.9,24.74285714,6.585714286,28.9,21.1,15.2,9
sj,1997,13,0.11245,0.107,0.2076143,0.2154,0,297.7214286,297.9214286,292.7585714,300.6,295.7,7,74.11857143,0,14.22714286,3.442857143,25.31428571,8.071428571,31.1,20.6,1.5,14
sj,1997,14,,0.123,0.1983167,0.1916833,0,297.6928571,297.8571429,292.7757143,299.9,295.5,5.9,74.20571429,0,14.23142857,2.685714286,25.08571429,7.457142857,29.4,20.6,2.9,11
sj,1997,15,0.0602,0.069825,0.2164286,0.2027714,6.65,296.5957143,296.6357143,291.8428571,300.7,294.3,18.73,74.85,6.65,13.49285714,2.385714286,25.35714286,5.614285714,31.1,21.7,0.6,11
sj,1997,16,0.033075,0.05155,0.2085429,0.2354857,0,297.1785714,297.4642857,291.6742857,299.6,295.1,7.5,71.55857143,0,13.35,2.785714286,25.9,7.928571429,31.7,20,0.8,19
sj,1997,17,0.0388,0.023,0.2024429,0.2222571,0,298.8214286,299.05,294.0985714,301.7,296.7,16.2,75.41714286,0,15.50142857,3.842857143,27.67142857,9.614285714,34.4,21.1,0,10
sj,1997,18,-0.0035,0.007333333,0.1991,0.1928833,5.73,299.2042857,299.3857143,294.82,301.7,296.7,4,76.95285714,5.73,16.17,3.457142857,27.77142857,8.271428571,33.9,22.8,0.5,8
sj,1997,19,-0.0597,0.0331,0.1650857,0.1324571,0,299.35,299.5071429,294.7271429,301.1,297.8,1.5,75.87857143,0,16.07857143,2.7,27.92857143,8.428571429,33.9,23.3,0.3,8
sj,1997,20,0.1019,0.0747,0.1175167,0.1297857,33.03,298.85,298.9857143,294.7985714,301.4,297.1,27.3,78.53714286,33.03,16.14428571,2.542857143,27.57142857,8.671428571,32.8,22.2,12.6,9
sj,1997,21,0.0798,0.1065333,0.1590333,0.09873333,0,299.2414286,299.3857143,294.6614286,301.1,297.8,10.1,75.98285714,0,15.99714286,2.428571429,27.58571429,7.085714286,32.2,23.9,12.9,3
sj,1997,22,0.0235,0.05535,0.2090857,0.1450571,64.1,299.2814286,299.4357143,295.2628571,301.4,297.7,10.5,78.71142857,64.1,16.66,2.671428571,27.31428571,7.028571429,31.7,22.8,30.5,7
sj,1997,23,0.0557,0.08895,0.1841571,0.1623571,118.35,298.9957143,299.0428571,295.9785714,300.6,297.9,41.7,83.48571429,118.35,17.36857143,1.971428571,27.27142857,7.071428571,32.8,22.2,31.3,14
sj,1997,24,0.1197,0.0904,0.1477167,0.1914143,0,300.0014286,300.2642857,296.1742857,302.3,298.2,9.9,79.74571429,0,17.62,2.871428571,28.6,7,32.8,23.9,0.3,4
sj,1997,25,0.0108,0.05426667,0.1710429,0.2157,2.43,300.3671429,300.6,296.4114286,302.6,298,7.8,79.36428571,2.43,17.84714286,2.914285714,29.01428571,7.514285714,33.9,23.9,0.5,9
sj,1997,26,0.0749,0.07762,0.1302143,0.1368,34.69,300.0442857,300.0928571,296.3228571,302,298.4,23.4,80.24571429,34.69,17.73285714,2.185714286,28.65714286,6.685714286,32.8,23.9,18.6,14
sj,1997,27,0.1012,0.09026667,0.1940286,0.1983714,38.84,300.2957143,300.5142857,296.2385714,302.3,298.3,24.3,78.63857143,38.84,17.63571429,2.914285714,28.41428571,6.428571429,32.2,24.4,4.1,7
sj,1997,28,0.0883,0.07483333,0.1354571,0.1118571,5.87,300.4885714,300.6428571,296.4157143,302.3,299,21.3,78.62,5.87,17.84571429,2.428571429,29.01428571,7.542857143,33.9,23.9,8.7,9
sj,1997,29,-0.0562,0.0112,0.1573143,0.1659714,24.42,300.0942857,300.1714286,296.5114286,302.2,298.1,35.4,80.91714286,24.42,17.94857143,2.542857143,28.61428571,6.742857143,32.8,24.4,40.9,3
sj,1997,30,-0.1562,,0.1646429,0.1496857,41.34,299.9585714,299.9428571,296.6028571,302.7,298.2,73.74,82.13285714,41.34,18.04571429,1.771428571,27.9,6.285714286,31.7,23.3,51.2,3
sj,1997,31,0.1393,0.07825,0.2511714,0.1919429,29.9,300.1171429,300.2142857,296.2157143,302.4,297.8,33.6,79.45428571,29.9,17.61714286,2.742857143,27.82857143,6.6,31.7,22.8,16.3,14
sj,1997,32,0.0981,0.0981,0.1404571,0.1142286,19.57,300.2942857,300.4142857,296.7357143,302.5,297.8,28.6,81.10428571,19.57,18.18,2.514285714,28.64285714,5.942857143,32.2,25,5.2,12
sj,1997,33,0.008933333,0.046675,0.1411,0.1585714,57.65,299.84,299.9928571,296.5728571,301.9,298.1,42.79,82.39285714,57.65,17.98857143,2.471428571,28.28571429,6.614285714,32.8,23.9,53.4,10
sj,1997,34,,0.11135,0.1741857,0.1446,20.35,299.7614286,299.8,296.6585714,301.8,298.2,45.7,83.28,20.35,18.09142857,2.028571429,28.41428571,6.514285714,32.2,24.4,52.3,21
sj,1997,35,0.06065,0.08936667,0.1869714,0.2091857,94.72,300.2657143,300.3357143,296.7042857,302.5,298.8,35.9,81.14285714,94.72,18.18285714,2.1,27.98571429,6.442857143,32.2,22.8,50,26
sj,1997,36,0.1072,0.1159667,0.2084,0.1735571,8.83,300.1385714,300.1214286,296.8042857,302,298.5,35.9,82.22,8.83,18.30857143,2.071428571,28.72857143,6.585714286,32.8,25,17,47
sj,1997,37,0.03495,0.0815,0.1973143,0.1827714,11.47,300.5485714,300.7214286,297.4142857,302.6,298.9,46.4,83.16428571,11.47,19.04428571,2.585714286,28.95714286,6.128571429,32.8,24.4,15.8,42
sj,1997,38,-0.049,0.01545,0.1992286,0.1866286,86.14,300.6828571,300.8071429,297.2471429,303.6,299,36.89,81.80857143,86.14,18.82857143,2.585714286,28.9,6.671428571,34.4,25,18.1,31
sj,1997,39,0.12258,0.09823333,0.1432143,0.1434143,13.18,300.42,300.5142857,296.3857143,302.6,298,39.6,78.78,13.18,17.82857143,2.4,28.4,6.742857143,32.2,23.9,25.4,34
sj,1997,40,0.1123,0.1054,0.2000571,0.1438857,46.15,300.1328571,300.2071429,297.2685714,302.6,298.7,39,84.43714286,46.15,18.81428571,2.128571429,27.58571429,6.757142857,32.2,21.7,31.2,33
