city,year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
iq,2005,25,0.2915571,0.2460714,0.3518571,0.2604571,50.88,297.8571429,299.0571429,294.6442857,307.7,291.9,11,84.46714286,50.88,16.16857143,10.48571429,27.35,9.55,32.8,22.4,89.2,3
iq,2005,26,0.2747143,0.1780143,0.2843143,0.2271714,23.6,296.82,298.4928571,294.4085714,307.4,292.4,26.6,88.38714286,23.6,15.87714286,10.72857143,26.83333333,8.766666667,33.7,20.8,92,5
iq,2005,27,0.2008,0.2010667,0.1622667,0.2214,43.24,297.8657143,299.4214286,294.5285714,308.3,290.4,23.91,84.69285714,43.24,16.03857143,11.1,27.8,10.7,34.5,21.6,40.9,7
iq,2005,28,0.3869286,0.3350571,0.3298429,0.4413429,109.71,296.9885714,297.5928571,292.23,308.2,288.3,8.7,77.37285714,109.71,13.92857143,11.81428571,27.8,11.13333333,34.2,17.6,167.1,3
iq,2005,29,0.1680286,0.1343286,0.1865571,0.1472571,27.33,297.7942857,298.9285714,292.4557143,307.7,287.5,8.9,75.69714286,27.33,14.19142857,13.51428571,26.55,12.7,33.8,18.2,0,5
iq,2005,30,0.3474857,0.2537,0.2769571,0.3653143,42.32,296.8985714,298.0142857,293.75,306.3,290.1,15.3,84.23857143,42.32,15.26,10.08571429,21.4,5.7,32.3,18.5,71.1,6
iq,2005,31,0.3286857,0.3132571,0.2262143,0.2740143,0,298.2214286,299.7285714,293.0357143,308.2,292.6,8.64,75.57142857,0,14.60857143,11.48571429,26.25,10.6,32.3,19.2,0,5
iq,2005,32,0.2826429,0.2270286,0.2825571,0.239,38.17,298.9257143,300.3357143,293.64,309.7,293.5,1.99,74.85571429,38.17,15.15,12.18571429,27.325,11.85,33.5,19.8,36.6,5
iq,2005,33,0.2669857,0.2939286,0.336,0.2924857,17.85,299.6057143,300.4285714,291.7785714,310.5,290.7,6,64.65857143,17.85,13.59,14.2,,,32.8,17.3,69.6,4
iq,2005,34,0.3288,0.2715571,0.2723,0.3005,69.62,298.4285714,299.6785714,294.9457143,309,292.9,15.82,83.85428571,69.62,16.44,10.81428571,27.75,13.1,35,20.3,127,0
iq,2005,35,0.4568333,0.3595833,0.35945,0.3801167,12.81,298.1842857,299.3714286,293.9185714,308.6,292.4,11,79.64714286,12.81,15.42857143,10.94285714,26.8,10.25,35.2,21.4,37,0
iq,2005,36,0.3354286,0.2007143,0.3228857,0.3091429,36.98,300.0585714,301.2142857,294.0057143,309.3,293.4,4.2,71.97142857,36.98,15.51857143,13.71428571,,,,21.8,44,0
iq,2005,37,0.2394286,0.2148714,0.2390429,0.2276,18.66,298.88,299.8071429,295.6585714,307.3,292.9,35.3,83.73,18.66,17.22285714,9.928571429,,,,,1.3,0
iq,2005,38,0.1845667,0.1952571,0.1543857,0.2124833,2.56,298.4985714,299.7642857,293.5557143,309.1,292.4,13.7,76.59571429,2.56,15.06,11.78571429,25.76666667,12.23333333,34.3,16.9,38.1,0
iq,2005,39,0.4054167,0.4287714,0.3706,0.4210857,29.8,301.1757143,302.9285714,293.7528571,314,294.8,4.2,67.21285714,29.8,15.33142857,14.82857143,28.65,13.5,37.1,20.7,,2
iq,2005,40,0.3321571,0.3463667,0.2586143,0.3210429,54.7,299.11,300.25,293.8971429,312.7,292.1,4.6,74.95285714,54.7,15.43571429,12.35714286,28.8,14.9,36.3,21,80.8,4
iq,2005,41,0.3734286,0.2774833,0.3742286,0.3522714,60,299.5157143,300.8571429,294.3857143,313.2,293.2,22.2,75.50857143,60,15.91571429,11.68571429,28.5,11.8,37,22.3,233.2,4
iq,2005,42,0.3072571,0.2782143,0.3548286,0.2869571,73.97,299.5785714,301.1928571,295.7685714,310.5,291.9,35.08,81.69142857,73.97,17.41714286,12.24285714,29.1,12.7,36.5,21.7,64,3
iq,2005,43,0.3635571,0.3000429,0.2898286,0.3261429,100.06,298.0657143,299.1642857,295.8028571,307.4,294,59.7,89.14285714,100.06,17.36428571,8.642857143,28.3,10.95,34.3,21.3,235.2,3
iq,2005,44,0.1875714,0.2133714,0.1718571,0.1789571,59.15,299.4585714,301.4785714,296.8057143,308.6,294.9,49.85,87.23142857,59.15,18.55,10.78571429,28.23333333,10.3,34.3,21.8,102.1,5
iq,2005,45,0.3938,0.2986286,0.4019857,0.4103714,75.36,298.6,300.0785714,296.36,309.4,292.9,143.8,89.31,75.36,17.97428571,9.7,,,34.6,22.3,8.9,6
iq,2005,46,0.4424286,0.3481714,0.3430714,0.4731429,49.87,298.31,300.0928571,296.8957143,307.2,295,45,93.17714286,49.87,18.58285714,8.557142857,27.6,10.15,34.5,21.5,139.5,14
iq,2005,47,0.2825714,0.2206,0.2882143,0.2400857,72.34,299.4128571,300.6285714,297.3942857,309.1,295.2,63.53,90.34857143,72.34,19.19428571,8.914285714,28.5,11,35,21.8,5.1,3
iq,2005,48,0.3178143,0.3027,0.3369429,0.4171286,78.52,299.42,300.45,296.6128571,307.6,294.1,34.95,86.40857143,78.52,18.30428571,9.728571429,28.26666667,11.4,34.3,21.7,77.9,7
iq,2005,49,0.3585857,0.2194857,0.2579143,0.2992714,60.5,299.2171429,300.7071429,296.6571429,308.4,295.4,71.8,87.72142857,60.5,18.36428571,9.1,28.1,12.5,34.8,21.5,54.1,11
iq,2005,50,0.1984429,0.1941,0.1930143,0.247,46.91,298.5742857,300.2571429,297.1871429,307,295.4,46.9,92.95714286,46.91,18.94571429,8.2,28.1,11.55,34,22.3,6,2
iq,2005,51,0.180575,0.1413333,0.2552833,0.1383714,151,298.0214286,299.3714286,297.1914286,304.4,295.5,113.36,95.67428571,151,18.91571429,6.485714286,28.3,9.9,33.6,22.9,81.1,6
iq,2006,52,0.3546,0.21995,0.3225167,0.2563333,114.58,298.1814286,299.5785714,296.9357143,306.5,294.9,210.5,93.82142857,114.58,18.58428571,7.385714286,27.45,9.7,32.7,22.4,273.5,8
iq,2006,1,0.1995143,0.2393429,0.2276571,0.2155,38.78,298.8328571,299.6428571,292.8785714,307.8,292.4,15.2,73.16142857,38.78,14.52428571,12.31428571,,,34.5,19.7,70.1,25
iq,2006,2,0.2284,0.2020714,0.19475,0.23035,138.46,298.7285714,300.3,296.3714286,307.7,293.5,47.6,88.33571429,138.46,18.16571429,9.885714286,27.78,11,34.5,21.4,60.1,21
iq,2006,3,0.1743,0.1336429,0.1117571,0.1944286,88.85,298.46,300.1142857,296.3214286,307.3,295,52.2,89.95571429,88.85,17.94142857,9.142857143,,,33.8,21.5,54.8,10
iq,2006,4,0.1517667,0.1377,0.1478,0.1607833,49.32,297.1885714,298.2928571,295.7771429,304.8,294.4,52.2,93.11428571,49.32,17.36428571,6.214285714,27.3,8.95,33.5,22.3,250.9,28
iq,2006,5,0.3791143,0.3053286,0.3459714,0.3715714,34.17,297.1657143,298.2214286,296.6471429,302.7,294.3,63.98,97.32,34.17,18.26428571,5.528571429,,,33.7,21.5,118.9,39
iq,2006,6,0.2568143,0.13605,0.1978286,0.2583143,71.87,297.64,298.3785714,296.8085714,304.2,294,67,95.82714286,71.87,18.44285714,5.785714286,28,8.8,32.6,23.6,101.1,20
iq,2006,7,0.3827,0.2506,0.2436571,0.2856,44.35,297.0642857,298.1428571,295.3642857,305.2,292.8,33,91.09857143,44.35,16.92714286,7.285714286,28.6,8.9,33.8,24.2,0,24
iq,2006,8,0.2621143,0.1248,0.2153571,0.1447857,23.44,298.9385714,300.7785714,295.9614286,308.3,292.9,72.2,86.03142857,23.44,17.60571429,10.78571429,28.24,10.64,34.3,21.3,0.3,28
iq,2006,9,0.1786667,0.1959333,0.1412667,0.1282833,79.13,298.2528571,299.8714286,296.7642857,306.9,295.1,50.38,92.60571429,79.13,18.40142857,8.028571429,27.43333333,9.566666667,32.9,21.9,26.9,26
iq,2006,10,0.4246286,0.4113,0.3731857,0.3158571,94.99,297.9257143,299.1071429,297.2071429,304,294.7,130.6,96.36,94.99,18.90285714,6.414285714,28,9.55,33.3,21.9,93,8
iq,2006,11,0.1924286,0.1158857,0.1940571,0.1712714,121.69,297.9314286,299.0071429,296.5814286,305.3,294.5,58.83,93.34714286,121.69,18.2,7.014285714,27.975,9.2,33.7,22.4,16,9
iq,2006,12,0.2885667,0.17954,0.2972714,0.2236429,120.62,297.4942857,298.7857143,296.2957143,305.3,292.5,70,93.78714286,120.62,17.91142857,7.342857143,27.4,8.7,32.3,23,97,12
iq,2006,13,0.24505,0.18885,0.2235333,0.1816667,121.46,298.04,299.2357143,297.0671429,304.9,294.8,88.81,95.02428571,121.46,18.73428571,6.957142857,28.3,10,33.7,22,53.9,18
iq,2006,14,0.2416714,0.2054,0.1560143,0.2833143,41.68,297.7742857,299.4428571,296.0471429,308.3,293.8,87.9,91.81142857,41.68,17.61,9.571428571,27.93333333,10.26666667,33.7,22.6,178.1,9
iq,2006,15,0.3011286,0.2650571,0.2553143,0.2626857,75.33,297.8257143,298.8142857,296.9657143,305.5,292.9,66.46,95.51,75.33,18.71428571,7.428571429,28.3,10.3,33.9,21.4,49,9
iq,2006,16,0.3309,0.2654714,0.3195571,0.2849429,69.6,298.0614286,299.1785714,296.4571429,306.4,293.9,54.86,92.11142857,69.6,18.08285714,7.442857143,27.4,8.35,32.8,22.5,11.9,6
iq,2006,17,0.2055714,0.23605,0.1919143,0.1393714,74.93,296.85,297.7071429,295.0514286,305.3,291.7,39.6,90.86428571,74.93,16.55857143,7.757142857,27,8.466666667,33.5,19.5,34,6
iq,2006,18,0.1516,0.0846,0.1763143,0.1137286,65.07,297.63,299.0214286,296.3842857,306.3,293.6,38.84,93.63571429,65.07,17.96285714,8.414285714,27.85,9.1,33.3,22.5,115,8
iq,2006,19,0.2866571,0.1871571,0.2665143,0.2874571,127.24,296.1842857,297.5571429,295.4528571,304.3,291.8,70,96.09857143,127.24,16.97714286,6.628571429,24.3,5.2,32.3,21.7,270.9,5
iq,2006,20,0.3392857,0.3482857,0.3158286,0.3745714,1.52,296.0542857,296.9142857,290.0885714,305.6,287.2,0.1,72.03428571,1.52,12.11142857,12.37142857,25.2,11.7,31.7,19.4,2,7
iq,2006,21,0.2065143,0.1171429,0.1692714,0.1700714,91.4,297.9928571,299.1142857,293.7771429,307.7,288.8,12.47,80.38571429,91.4,15.46,10.88571429,27.46666667,10.43333333,34,21.7,83,6
iq,2006,22,0.09837143,0.1010667,0.1863143,0.09775,79.48,295.9871429,297.1714286,294.5571429,304.1,291.3,44.65,92.50571429,79.48,16.02571429,6.885714286,25.6,8.933333333,31.9,19.3,150.2,5
iq,2006,23,0.3404429,0.1908571,0.3513429,0.2586143,130.66,297.0442857,298.5642857,295.6957143,307.2,292.3,37.6,93.47571429,130.66,17.19571429,8.9,26.2,8.6,33,21.5,105.2,3
iq,2006,24,0.1732714,0.185,0.1369286,0.1680429,84.99,297.4271429,298.1357143,294.75,307.2,290.3,21.5,87.21428571,84.99,16.25857143,10.07142857,28.1,12.7,34.4,21.4,79.5,1
iq,2006,25,0.22138,0.22336,0.3714167,0.22146,71.69,296.7242857,297.9785714,294.2757143,306.3,289.5,27.29,88.47142857,71.69,15.80142857,10.78571429,26.6,10.35,32.5,20.4,74.9,0
iq,2006,26,0.3118571,0.2039333,0.3360286,0.3046286,17.21,296.8514286,297.6142857,293.5171429,307.2,289.2,9.16,83.46714286,17.21,15.02,10.74285714,27.2,10.3,33.4,19.8,21.9,1
iq,2006,27,0.3201714,0.2081,0.2921143,0.2326857,20.72,296.4485714,297.9142857,294.5928571,304.8,292.6,13.62,90.43285714,20.72,16.00571429,7.971428571,26.7,9.4,33,21.7,110.6,2
iq,2006,28,0.3499857,0.2920429,0.2884571,0.2949167,1.17,297.6214286,298.8571429,292.8328571,306.7,292.1,1.8,77.27142857,1.17,14.41714286,11.42857143,26.25,10.4,33.1,20.6,0.5,3
iq,2006,29,0.3602857,0.341,0.3629571,0.3211286,54.72,297.3971429,299.0857143,294.2585714,307.3,291.8,40,85.14,54.72,15.78857143,11,27.4,12.125,34.1,19.9,47,2
iq,2006,30,0.3186857,0.3523429,0.3766429,0.2859,28.66,297.5042857,298.7428571,293.26,307.7,289.7,15.4,79.74285714,28.66,14.88,11.71428571,26.6,11.04,32.6,18.5,11.4,2
iq,2006,31,0.2016857,0.1625571,0.2003286,0.2015571,44.96,297.51,299.3428571,295.2,308.4,292.7,38.07,88.70714286,44.96,16.70714286,11.22857143,27.225,11.625,34.2,19.7,4,2
iq,2006,32,0.4397857,0.3675857,0.3333143,0.3809857,11.79,297.5,299.5142857,293.08,308.9,291,12.39,79.24285714,11.79,14.63142857,12.22857143,27.6,12.2,33.9,19.4,26.6,2
iq,2006,33,0.2908,0.238675,0.2856571,0.3337,47.74,298.6485714,300.6357143,295.5457143,307.9,294.6,22.19,84.62,47.74,17.06571429,10.27142857,27.66666667,10.43333333,33.3,20.9,75.5,2
iq,2006,34,0.2736429,0.2089429,0.2408857,0.2427571,68.6,298.7357143,299.7357143,295.1442857,308.7,292.5,23.6,83.04714286,68.6,16.69142857,11.27142857,27.3,10.3,34.9,20.9,71.1,4
iq,2006,35,0.3097833,0.3501286,0.2846833,0.3948167,68,298.28,299.9,295.2728571,310,293.1,22.24,85.37285714,68,16.77714286,11.17142857,26.5,10.03333333,33.2,20.3,176,0
iq,2006,36,0.2277857,0.2833143,0.2443714,0.2834143,90.33,299.2657143,300.35,293.9028571,310.3,290.2,9.4,75.53,90.33,15.45714286,13.72857143,27.42,12,34.1,20.6,15.3,6
iq,2006,37,0.28004,0.2367167,0.2361833,0.25855,111.87,297.8028571,299.1642857,293.0371429,308.7,291.9,16.4,77.25428571,111.87,14.64285714,11.32857143,28.35,11.85,35,17.8,0.5,3
iq,2006,38,0.3807286,0.3783667,0.3023,0.3075714,82.2,299.34,300.8571429,294.35,311.2,291.5,35.7,77.51428571,82.2,15.91,13.74285714,27.93333333,10.93333333,34.8,21.4,93.9,2
iq,2006,39,0.4655,0.2415429,0.4734,0.4934429,134.64,299.3814286,300.6857143,295.7385714,308.6,294.3,44.62,82.84571429,134.64,17.25428571,11.28571429,28.56666667,12.4,35.2,22,63,6
iq,2006,40,0.35495,0.2479333,0.3508143,0.3139167,60.48,299.4657143,300.4357143,295.16,310.3,292,24.8,80.49,60.48,16.73857143,12.78571429,28.7,14.5,35.9,21.1,68.9,2
iq,2006,41,0.1556167,0.19152,0.2151857,0.1546143,41.69,299.3457143,301.0285714,296.7514286,309.5,293.8,29.5,86.85285714,41.69,18.44714286,12.05714286,28.06,10.1,33.7,22.1,162.6,7
iq,2006,42,0.3215,0.2769,0.2100857,0.3337571,103.77,299.6485714,301.0142857,297.7642857,308.1,295.7,55.5,90.37857143,103.77,19.59571429,8.571428571,28.6,10.1,35.4,22.8,8.1,4
iq,2006,43,0.4882286,0.3681429,0.4377429,0.3788286,55.94,298.7942857,300.4142857,296.6614286,308.3,294,54.8,89.7,55.94,18.31142857,9.342857143,27.56,10.42,33.8,19.8,143.3,6
iq,2006,44,0.3603286,0.2740143,0.3477143,0.3247857,67.5,300.4671429,301.8785714,296.8828571,309.8,295.1,42.73,82.93428571,67.5,18.63,11.61428571,28.83333333,11.26666667,35.7,22,14,6
iq,2006,45,0.2951286,0.2463857,0.3020714,0.277,80.25,299.4328571,300.9142857,297.8528571,307.8,295.3,68,92.08857143,80.25,19.73142857,8.2,28.25,9.55,33.9,22.4,108.7,2
iq,2006,46,0.3191429,0.1862857,0.2737,0.2470286,86.65,297.2957143,298.4357143,296.2014286,304.5,293.5,87.2,94.44,86.65,17.79142857,7.357142857,27.6,10.16666667,33.2,21.8,85.6,13
iq,2006,47,0.3405571,0.2662571,0.3427286,0.3283857,43.59,298.0985714,299.5571429,296.9614286,307.3,294.7,61.43,94.30285714,43.59,18.63857143,7.371428571,27,9,32.3,22.5,205.3,10
iq,2006,48,0.1504714,0.1515714,0.1926,0.1557286,75.33,299.1971429,300.9357143,296.9885714,309.1,294,61.28,89.55,75.33,18.74428571,10.75714286,27.9,9.033333333,34.9,22.9,115.1,5
iq,2006,49,0.4470833,0.3015143,0.3405714,0.4276,99.89,298.2028571,299.2,297.6085714,304.6,294.6,95.02,96.79571429,99.89,19.42571429,6.914285714,28.4,8.8,33.7,23.2,10.9,2
iq,2006,50,0.3785,0.3020333,0.3492286,0.4147857,157.75,298.1585714,299.0714286,297.3514286,304.4,294.2,63,95.87571429,157.75,19.11142857,6.4,,,33.8,,,0
iq,2006,51,0.32782,0.26192,0.3814667,0.35295,111.48,297.68,298.9857143,296.7257143,306.7,294.3,80.2,95.07857143,111.48,18.35857143,6.542857143,,,32.9,23.5,,1
iq,2007,1,0.2201167,0.1589571,0.1905714,0.1324,79.94,297.2885714,298.2071429,296.5171429,306.3,293.2,88.9,95.92714286,79.94,18.14428571,7.414285714,26.6,7.95,31.9,21.5,133.4,0
iq,2007,2,0.1732857,0.2069333,0.1343,0.2379571,37.06,297.1042857,298.5785714,296.3885714,304.6,294.6,144.59,96.23857143,37.06,17.96285714,6.728571429,26.825,7.725,31.7,22.9,61.5,14
iq,2007,3,0.2719,0.2938,0.2094143,0.2523,126.89,297.3871429,298.4357143,296.3885714,305.5,293.3,52.2,94.64714286,126.89,17.97571429,7.042857143,27.775,9.55,33.4,22.2,178,6
iq,2007,4,0.1936714,0.1394714,0.2619,0.3068571,95.47,297.6142857,298.45,297.0257143,303.7,294.9,180.99,96.99714286,95.47,18.68857143,5.528571429,27.7,9.12,33.6,22,149.9,10
iq,2007,5,0.1744143,0.1805,0.1590714,0.2003143,83.7,298.1442857,299.6142857,296.7742857,307.8,294.3,65.1,93.13571429,83.7,18.41428571,9,27.725,10.3,35,22.3,60.3,5
iq,2007,6,0.3175,0.4014857,0.3285429,0.4429286,61.8,298.33,299.6857143,295.77,309.7,293.4,11.7,87.53,61.8,17.32285714,10.71428571,28.6,10.9,35.4,22.4,9.9,12
iq,2007,7,0.2858,0.2957,0.2570286,0.3195714,14.19,299.1714286,300.2857143,294.15,308.7,291.4,2.1,75.80428571,14.19,15.68571429,11.22857143,28.85,13.03333333,36.7,21.4,61.3,9
iq,2007,8,0.2570143,0.1182333,0.1790857,0.2372286,25.7,300.5657143,302.1785714,294.1657143,310.2,294.4,11.55,72.44571429,25.7,15.91857143,13.18571429,28.74,13.36,36.2,21.2,0,5
iq,2007,9,0.1735,0.1996333,0.1745,0.1659167,55.56,299.0585714,300.6357143,294.29,309.2,291.5,35.33,78.58571429,55.56,16.02,11.55714286,28.56,13.34,35.8,20.4,28,11
iq,2007,10,0.216,0.2136,0.1889143,0.2275286,117.07,297.45,298.7142857,296.3171429,305.8,293.4,227.25,94.34857143,117.07,17.91142857,7.371428571,27.3,9.9,33,21.9,205.3,2
iq,2007,11,0.3033167,0.2850333,0.2571429,0.2926143,55.47,296.9514286,298.1,296.3014286,303.8,293.8,51.3,96.52285714,55.47,17.88142857,6.114285714,28,10.1,33.1,21.7,138,6
iq,2007,12,0.21324,0.2231286,0.2643714,0.2218286,150.33,297.6842857,298.7285714,295.89,305.4,292.6,59.2,90.85857143,150.33,17.47,8.171428571,27,10.65,33.9,21.7,252.7,7
iq,2007,13,0.2386714,0.2447429,0.2162286,0.2591857,93.14,297.8357143,299.15,296.56,307.2,292.8,58.4,93.58571429,93.14,18.21428571,8.242857143,28.25,9.6,34.6,21.5,66.1,6
iq,2007,14,0.2381,0.1912,0.2749571,0.2738,97.04,297.7171429,298.8071429,296.9214286,305.5,294.3,238.2,95.82,97.04,18.59428571,6.614285714,27.26666667,8.833333333,34,22.6,94.3,5
iq,2007,15,0.1525167,0.1494857,0.2294143,0.1575571,98.94,297.5557143,298.5928571,296.6885714,304.1,292.4,147.57,95.52714286,98.94,18.32857143,6.728571429,27.85,8.85,34.4,21.3,60.4,9
iq,2007,16,0.1430857,0.2071571,0.1684571,0.2743143,93.62,297.0314286,298.0928571,296.0142857,304.8,292,46.45,94.72142857,93.62,17.55142857,7.528571429,27.4,9.5,33.5,22.1,97.1,5
iq,2007,17,0.2713714,0.1836571,0.203,0.3006,157.86,297.3428571,298.2785714,296.5028571,304.9,292.9,62.3,95.52571429,157.86,18.10428571,7.3,27.03333333,7.766666667,34.1,22,261.7,8
iq,2007,18,0.1947143,0.1541,0.2957143,0.1730857,103.39,297.2257143,298.0714286,295.9428571,304.7,293.6,47.24,93.47,103.39,17.51714286,7.371428571,27.85,9.75,33,21,118.2,3
iq,2007,19,0.1582571,0.1622857,0.1830714,0.2322714,89.15,296.9057143,298.2214286,295.9942857,306.6,291.7,56.1,95.03714286,89.15,17.61142857,9.357142857,28.1,9.2,33.5,21.5,38.1,4
iq,2007,20,0.1701857,0.1714,0.162,0.2290714,45.23,295.5957143,296.5,294.0128571,304.4,290.7,86.9,91.83285714,45.23,15.64857143,8.314285714,28.1,8.7,32.5,19,191.4,11
iq,2007,21,0.3646143,0.2568286,0.3299,0.3496857,64.11,297.2328571,298.7071429,296.1685714,307.3,292.5,65.6,94.85285714,64.11,17.71857143,8.957142857,28.25,10.55,33.8,21.7,86.6,5
iq,2007,22,0.09005714,0.08222857,0.1110571,0.06474286,76.68,296.1785714,297.1857143,294.0385714,306.8,286.9,29.1,89.28,76.68,15.74,10.2,24.7,10.63333333,32.8,17.5,61.8,8
iq,2007,23,0.2085,0.25695,0.2148833,0.2338571,39.11,296.8614286,298.2428571,295.23,305.2,292.1,33.48,91.72,39.11,16.72714286,9,26.5,9.7,31.3,20.4,0.5,4
iq,2007,24,0.3420714,0.2853,0.3405571,0.3012286,54.78,296.65,298.1714286,294.9285714,304.8,290.3,30.9,91.45857143,54.78,16.38857143,9.914285714,26.6,9.65,32.6,20.7,12.9,3
iq,2007,25,0.1667,0.1207857,0.1729714,0.1659,78.83,296.1185714,297.3857143,294.9714286,304.4,292.8,70.3,94.06571429,78.83,16.42285714,6.885714286,25.96666667,7.6,32,21.2,126,1
iq,2007,26,0.1534571,0.1744571,0.2022143,0.1292571,11.41,296.5714286,298.0142857,295.1785714,305,292.7,22.8,92.67142857,11.41,16.63142857,8.771428571,26.56666667,8.633333333,31.7,20.7,10.2,2
iq,2007,27,0.1814429,0.2692286,0.1934571,0.2099429,1.59,296.8285714,298.1142857,292.1771429,305.8,290.2,1.4,78.07428571,1.59,13.80428571,12.22857143,25.9,10.56666667,32,19.6,,3
iq,2007,28,0.3217667,0.2734,0.2545,0.3513,18.78,297.3857143,299.0071429,293.9314286,306.9,290.7,13.04,83.38714286,18.78,15.41571429,10.87142857,26.75,10.375,32.7,19.9,54.1,4
iq,2007,29,0.3075571,0.3397,0.3642429,0.3648429,26.29,296.0585714,296.75,294.9414286,303.6,291.1,39.52,94.24714286,26.29,16.39142857,7.728571429,26.53333333,7.833333333,31.3,20.9,22.9,1
iq,2007,30,0.3589714,0.4017571,0.2960857,0.4225,27.91,297.64,299.0785714,294.3457143,308.2,290.1,11.64,84.15571429,27.91,15.84571429,12.35714286,27.35,10.1,33.2,20.7,11.9,8
iq,2007,31,0.4172286,0.3699286,0.3669714,0.4898714,70.88,296.7242857,297.9357143,293,305.6,290,25.5,82.57142857,70.88,14.71857143,11.5,24.25,9.75,34,16.4,55.9,5
iq,2007,32,0.2782429,0.2361286,0.2923,0.2669571,35.77,297.82,299.3428571,292.7085714,308.2,289.7,6.08,76.61857143,35.77,14.33714286,12.77142857,26.475,12,32.7,17.2,30.3,3
iq,2007,33,0.2666667,0.2719333,0.2438857,0.1964571,36.78,298.0914286,298.9428571,294.0728571,308,291.8,9.21,80.93571429,36.78,15.56571429,9.714285714,26.9,11,33.1,21.3,76.5,2
iq,2007,34,0.3393714,0.3569714,0.3291286,0.3687143,9.06,298.7857143,300.6714286,294.1957143,308.1,294.3,12.4,79.33428571,9.06,15.75714286,11.57142857,27.125,10.825,33.3,19.9,22.1,7
iq,2007,35,0.2787857,0.2463571,0.2349857,0.3737429,30.26,300.6671429,301.5928571,293.1242857,312.4,293.4,12.8,67.75714286,30.26,14.79428571,13.38571429,27.05,12.175,34.7,19.9,0,1
iq,2007,36,0.27955,0.2826857,0.3277143,0.3280571,76.28,297.0985714,298.3571429,295.6828571,304.4,293.5,56.85,92.65714286,76.28,17.18285714,7.885714286,26.3,7.9,34,20.9,37.1,6
iq,2007,37,0.2888167,0.2889571,0.2660714,0.3393,49.85,298.56,300.1214286,295.1628571,308.6,293,26.2,84.41285714,49.85,16.65,12.15714286,26.9,10.625,32.9,21.4,150.9,7
iq,2007,38,0.3156571,0.3545,0.3326429,0.4172,58.22,298.5085714,300.7142857,295.8342857,309.2,293.3,34.27,86.70714286,58.22,17.36714286,12.4,27.2,10.83333333,33,21.6,16.3,5
iq,2007,39,0.2309,0.2363429,0.2308857,0.3128,59.79,299.6985714,301.4285714,295.3,310.6,292.7,10.3,78.56428571,59.79,16.80428571,13.8,27.83333333,11.7,34.1,21.1,34,2
iq,2007,40,0.3199714,0.2544167,0.3151,0.2934714,37.28,298.2814286,299.8214286,296.2871429,310.8,294.7,73.33,89.84428571,37.28,17.84,9.1,28.4,12.65,35.5,21.6,107.9,6
iq,2007,41,0.3851857,0.4050714,0.3106286,0.4381286,39.09,299.5757143,301.3857143,295.4471429,309.6,294.8,38.28,80.45,39.09,17.01,11.6,28.4,10.6,34.2,21.8,145.1,11
iq,2007,42,0.2251286,0.1505143,0.1959857,0.2383857,74.52,299.4442857,300.8285714,296.5871429,310.2,295,86.4,86.70571429,74.52,18.26571429,9.828571429,29,12.3,35.2,21.9,4.1,6
iq,2007,43,0.4034714,0.3202286,0.4087,0.4229,106.73,296.9714286,298.1928571,295.96,305.1,291.9,67.93,94.78142857,106.73,17.54285714,7.757142857,26.9,9.366666667,32.1,20.9,79.3,3
iq,2007,44,0.2657429,0.2856,0.2923143,0.2469143,51.28,297.83,299.6642857,296.9785714,306.3,293.7,67.47,95.59285714,51.28,18.67285714,9.357142857,27,9.366666667,34,21.6,0,11
iq,2007,45,0.3334571,0.3242571,0.2469,0.3311286,69.88,299.4785714,300.5571429,296.2485714,308.5,294.3,50.6,84.85,69.88,17.97857143,9.485714286,28.7,11.43333333,34.8,22.5,22.1,11
iq,2007,46,0.1784286,0.12875,0.2167714,0.1853,109.5,298.1342857,299.7428571,296.83,308.6,294.6,103.3,93.55428571,109.5,18.54857143,8.685714286,27.675,10.85,33.5,21.6,111.3,5
iq,2007,47,0.2284714,0.1886571,0.2345571,0.1996714,52.27,297.6814286,298.3714286,296.9385714,305.7,294.3,124.2,96.21428571,52.27,18.61285714,5.742857143,26.62,7.86,33.3,21.8,80,4
iq,2007,48,0.16564,0.1793,0.1276,0.1819143,129.33,297.88,299.3285714,297.2171429,305.2,294.4,65.57,96.52285714,129.33,18.92428571,6.942857143,27.125,8.35,32.3,22.4,293.1,9
iq,2007,49,0.2993714,0.3367143,0.2615857,0.3498429,73.16,298.52,299.6071429,296.9042857,305.5,294.3,57.8,91.65428571,73.16,18.60714286,8.3,27.9,10,33,22.8,142,23
iq,2007,50,0.3138333,0.2335143,0.2426,0.2937429,83.39,299.0485714,300.2714286,296.2614286,307.8,294.3,42.68,86.75571429,83.39,17.91,9.914285714,28.85,10.25,34.2,22.6,23.1,28
iq,2007,51,0.2698,0.2756857,0.2755143,0.2367143,146.13,297.1414286,298.2428571,296.3971429,306.6,293.3,89.72,96.07428571,146.13,18.03428571,5.685714286,27.625,9,32.9,22.4,261.3,26
